"time";"h_canopy";"ph_count";"segment_id";"landcover";"h_max_canopy";"h_te_median";"canopy_h_metrics";"extent_id";"cycle";"gt";"canopy_openness";"x_atc";"spot";"veg_ph_count";"h_min_canopy";"solar_elevation";"snowcover";"h_mean_canopy";"rgt";"gnd_ph_count";"class";"vv";"vh";"b2";"b3";"b4";"b8";"b11";"b12";"X";"Y";"rh10";"rh15";"rh20";"rh25";"rh30";"rh35";"rh40";"rh45";"rh50";"rh55";"rh60";"rh65";"rh70";"rh75";"rh80";"rh85";"rh90";"rh95";"rh98";"rh99"
"966";2019-12-07 12:41:01.644;8.3757391;10;67652;40;8.3757391;-17.009315;"[3.0777245 3.0777245 3.0777245 3.0777245 4.0631304 4.0631304 4.0631304
 4.0631304 5.422222  5.422222  5.422222  8.202299  8.202299  8.202299
 8.202299  8.202299  8.202299  8.375739  8.375739  8.375739 ]";4926938343456901120;5;50;2.3402517;1356668.6;2;9;2.3076982;-27.580818;1;5.6112218;1094;1;1;-8.10240268707275;-13.3711967468262;0.0864500030875206;0.0750999972224236;0.0415499992668629;0.23225000500679;0.0764999985694885;0.0261499993503094;102.626291827482;12.1962703265792;"3.0777245";"3.0777245";"3.0777245";"3.0777245";"4.0631304";"4.0631304";"4.0631304";"4.0631304";"5.422222";"5.422222";"5.422222";"8.202299";"8.202299";"8.202299";"8.202299";"8.202299";"8.202299";"8.375739";"8.375739";"8.375739"
"967";2019-12-07 12:41:01.639;8.2022991;17;67651;40;8.2022991;-15.412091;"[1.99016   3.71111   3.71111   3.71111   4.786276  4.786276  4.786276
 4.786276  4.786276  5.8038006 5.8038006 5.8038006 5.8038006 6.360359
 7.607526  7.607526  7.607526  8.202299  8.202299  8.202299 ]";4926938343456901120;5;50;1.8145951;1356629.5;2;15;1.99016;-27.580767;1;5.3398438;1094;2;4;-10.2212314605713;-15.1661901473999;0.088699996471405;0.0781000033020973;0.0452999994158745;0.225299999117851;0.0825000032782555;0.0320499986410141;102.626328448917;12.19591890086;"1.99016";"3.71111";"3.71111";"3.71111";"4.786276";"4.786276";"4.786276";"4.786276";"4.786276";"5.8038006";"5.8038006";"5.8038006";"5.8038006";"6.360359";"7.607526";"7.607526";"7.607526";"8.202299";"8.202299";"8.202299"
"968";2019-12-07 12:41:01.625;3.2525606;12;67646;40;3.2525606;0;"[1.4344301 1.4344301 1.4344301 1.4344301 1.4344301 1.4344301 1.4344301
 1.4344301 1.4344301 1.4344301 2.4689035 2.4689035 2.4689035 3.2525606
 3.2525606 3.2525606 3.2525606 3.2525606 3.2525606 3.2525606]";4926938343456901120;5;50;0.80775064;1356531.2;2;12;0.59674454;-27.580503;1;1.9804429;1094;0;4;-8.91731357574463;-14.1189203262329;0.0894000008702278;0.0828500017523766;0.044649999588728;0.265799999237061;0.0873000025749207;0.031750001013279;102.626420443545;12.1950348391299;"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"2.4689035";"2.4689035";"2.4689035";"3.2525606";"3.2525606";"3.2525606";"3.2525606";"3.2525606";"3.2525606";"3.2525606"
"969";2019-12-07 12:41:01.623;2.9838486;11;67645;40;2.9838486;0;"[1.4344301 1.4344301 1.4344301 1.4344301 1.4344301 1.4344301 1.4344301
 1.4344301 1.4344301 1.4344301 1.4344301 1.4344301 2.5021343 2.5021343
 2.9838486 2.9838486 2.9838486 2.9838486 2.9838486 2.9838486]";4926938343456901120;5;50;0.85933864;1356520.2;2;11;0.50968647;-27.58045;1;1.7064714;1094;0;4;-9.06186771392822;-13.5610361099243;0.088699996471405;0.0821999981999397;0.0444499999284744;0.252400010824203;0.0848999992012978;0.031700000166893;102.626430680384;12.194935793377;"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"1.4344301";"2.5021343";"2.5021343";"2.9838486";"2.9838486";"2.9838486";"2.9838486";"2.9838486";"2.9838486"
"970";2019-12-07 12:41:01.631;5.127162;16;67648;40;5.127162;-14.718544;"[1.6929102 1.6929102 1.6929102 1.6929102 1.6929102 3.6790705 3.6790705
 3.6790705 3.6790705 3.6790705 4.3073215 4.3073215 4.3073215 4.3073215
 4.3073215 4.3073215 4.3073215 4.3073215 5.127162  5.127162 ]";4926938343456901120;5;50;1.4212339;1356575.6;2;11;0.80002308;-27.580606;1;3.1916084;1094;5;4;-9.74019908905029;-14.6314220428467;0.0879999995231628;0.0803499966859818;0.0445000007748604;0.251300007104874;0.0866499990224838;0.0310500003397465;102.626378640462;12.1954338977078;"1.6929102";"1.6929102";"1.6929102";"1.6929102";"1.6929102";"3.6790705";"3.6790705";"3.6790705";"3.6790705";"3.6790705";"4.3073215";"4.3073215";"4.3073215";"4.3073215";"4.3073215";"4.3073215";"4.3073215";"4.3073215";"5.127162";"5.127162"
"971";2019-12-07 12:41:01.629;5.127162;14;67647;40;5.127162;-14.549321;"[1.6929102 1.6929102 1.6929102 1.6929102 1.6929102 1.6929102 2.7294807
 2.7294807 2.7294807 2.7294807 2.7294807 3.2525606 3.2525606 4.3073215
 4.3073215 4.3073215 4.3073215 4.3073215 5.127162  5.127162 ]";4926938343456901120;5;50;1.424016;1356562.9;2;12;0.80002308;-27.580564;1;2.7796776;1094;2;4;-9.74019908905029;-14.6314220428467;0.0879999995231628;0.0803499966859818;0.0445000007748604;0.251300007104874;0.0866499990224838;0.0310500003397465;102.626391078043;12.195318978534;"1.6929102";"1.6929102";"1.6929102";"1.6929102";"1.6929102";"1.6929102";"2.7294807";"2.7294807";"2.7294807";"2.7294807";"2.7294807";"3.2525606";"3.2525606";"4.3073215";"4.3073215";"4.3073215";"4.3073215";"4.3073215";"5.127162";"5.127162"
"972";2019-12-07 12:41:01.839;8.5910263;15;67722;40;8.5910263;0;"[1.5544825 1.5544825 1.5544825 1.5544825 3.4350586 3.4350586 3.4350586
 3.4350586 3.4350586 3.4350586 4.104496  4.104496  4.104496  4.104496
 6.0378065 6.0378065 6.0378065 6.0378065 8.591026  8.591026 ]";4926938343456901120;5;50;2.0233223;1358056;2;15;0.66049194;-27.584574;1;3.8062847;1094;0;5;-9.11209011077881;-15.3633375167847;0.0876500010490417;0.0817499980330467;0.0465999990701675;0.252050012350082;0.097450003027916;0.0357000008225441;102.625022406627;12.208750433493;"1.5544825";"1.5544825";"1.5544825";"1.5544825";"3.4350586";"3.4350586";"3.4350586";"3.4350586";"3.4350586";"3.4350586";"4.104496";"4.104496";"4.104496";"4.104496";"6.0378065";"6.0378065";"6.0378065";"6.0378065";"8.591026";"8.591026"
"973";2019-12-07 12:41:01.837;6.443203;17;67721;40;6.443203;0;"[1.5544825 1.5544825 1.5544825 1.9821529 3.5803194 3.5803194 3.5803194
 3.5803194 3.5803194 3.5803194 3.5803194 4.104496  4.104496  4.104496
 4.104496  6.443203  6.443203  6.443203  6.443203  6.443203 ]";4926938343456901120;5;50;1.6845391;1358043.2;2;17;0.66049194;-27.584524;1;3.5306571;1094;0;4;-9.6702995300293;-14.8487987518311;0.0894000008702278;0.0840499997138977;0.0493500009179115;0.23845000565052;0.101949997246265;0.0384499989449978;102.625034823777;12.2086350858096;"1.5544825";"1.5544825";"1.5544825";"1.9821529";"3.5803194";"3.5803194";"3.5803194";"3.5803194";"3.5803194";"3.5803194";"3.5803194";"4.104496";"4.104496";"4.104496";"4.104496";"6.443203";"6.443203";"6.443203";"6.443203";"6.443203"
"974";2019-12-07 12:41:01.845;7.7749238;20;67724;40;7.7749238;-14.278595;"[1.65839  3.643115 3.643115 3.643115 3.643115 4.554698 4.554698 4.554698
 4.554698 4.554698 4.554698 4.554698 4.554698 4.554698 4.554698 5.616188
 5.616188 5.616188 7.774924 7.774924]";4926938343456901120;5;50;1.245428;1358100.9;2;18;1.65839;-27.584679;1;4.1998401;1094;2;5;-9.73892688751221;-15.6996936798096;0.089199997484684;0.0836500003933907;0.0472499988973141;0.267899990081787;0.104000002145767;0.0383000001311302;102.624981488497;12.2091540617901;"1.65839";"3.643115";"3.643115";"3.643115";"3.643115";"4.554698";"4.554698";"4.554698";"4.554698";"4.554698";"4.554698";"4.554698";"4.554698";"4.554698";"4.554698";"5.616188";"5.616188";"5.616188";"7.774924";"7.774924"
"975";2019-12-07 12:41:01.844;8.5910263;14;67723;40;8.5910263;-14.651401;"[3.5695343 3.5695343 3.5695343 3.5695343 3.5695343 3.5695343 4.554698
 4.554698  4.554698  4.554698  4.554698  4.554698  4.554698  4.554698
 4.554698  5.3076277 8.591026  8.591026  8.591026  8.591026 ]";4926938343456901120;5;50;1.6621077;1358088.8;2;13;2.7026453;-27.584618;1;4.5800185;1094;1;5;-9.73892688751221;-15.6996936798096;0.089199997484684;0.0836500003933907;0.0472499988973141;0.267899990081787;0.104000002145767;0.0383000001311302;102.624992405618;12.2090451409391;"3.5695343";"3.5695343";"3.5695343";"3.5695343";"3.5695343";"3.5695343";"4.554698";"4.554698";"4.554698";"4.554698";"4.554698";"4.554698";"4.554698";"4.554698";"4.554698";"5.3076277";"8.591026";"8.591026";"8.591026";"8.591026"
"976";2019-12-07 12:41:01.827;7.5295172;11;67718;40;7.5295172;0;"[1.8518658 1.8518658 1.8518658 1.8518658 1.8518658 2.852644  2.852644
 2.852644  2.852644  3.682438  3.682438  3.682438  3.682438  3.682438
 3.682438  3.682438  5.303314  5.303314  7.529517  7.529517 ]";4926938343456901120;5;50;1.8355824;1357971.2;2;11;0.91522503;-27.58436;1;3.2031806;1094;0;4;-10.3832406997681;-15.1981220245361;0.0890500023961067;0.0825999975204468;0.047749999910593;0.231900006532669;0.0954499989748001;0.0364499986171722;102.625100770116;12.2079884576074;"1.8518658";"1.8518658";"1.8518658";"1.8518658";"1.8518658";"2.852644";"2.852644";"2.852644";"2.852644";"3.682438";"3.682438";"3.682438";"3.682438";"3.682438";"3.682438";"3.682438";"5.303314";"5.303314";"7.529517";"7.529517"
"977";2019-12-07 12:41:01.824;7.9408092;15;67716;40;7.9408092;-17.265707;"[2.5873222 2.5873222 2.5873222 2.5873222 2.5873222 2.7166862 2.7166862
 2.7166862 3.7468204 3.7468204 3.7468204 6.090513  6.090513  6.090513
 7.445524  7.445524  7.445524  7.445524  7.9408092 7.9408092]";4926938343456901120;5;50;2.1927218;1357946.4;2;14;1.6649981;-27.584253;1;4.5200157;1094;1;4;-10.0296325683594;-14.5172901153564;0.0893500000238419;0.0811000019311905;0.0483499988913536;0.225600004196167;0.0949999988079071;0.0379000008106232;102.625124890754;12.2077643524673;"2.5873222";"2.5873222";"2.5873222";"2.5873222";"2.5873222";"2.7166862";"2.7166862";"2.7166862";"3.7468204";"3.7468204";"3.7468204";"6.090513";"6.090513";"6.090513";"7.445524";"7.445524";"7.445524";"7.445524";"7.9408092";"7.9408092"
"978";2019-12-07 12:41:01.834;6.443203;12;67720;40;6.443203;-15.798751;"[0.591012  2.4897804 2.4897804 2.4897804 2.4897804 2.4897804 2.4897804
 3.5803194 3.5803194 3.5803194 3.5803194 3.5803194 3.5803194 3.5803194
 3.5803194 3.5803194 3.832055  3.832055  6.443203  6.443203 ]";4926938343456901120;5;50;1.3746983;1358020.8;2;11;0.591012;-27.584465;1;3.0286591;1094;1;4;-10.2017946243286;-14.9396734237671;0.090599998831749;0.0854500010609627;0.0494499988853931;0.243249997496605;0.105750001966953;0.0390500016510487;102.625054878799;12.2084334106024;"0.591012";"2.4897804";"2.4897804";"2.4897804";"2.4897804";"2.4897804";"2.4897804";"3.5803194";"3.5803194";"3.5803194";"3.5803194";"3.5803194";"3.5803194";"3.5803194";"3.5803194";"3.5803194";"3.832055";"3.832055";"6.443203";"6.443203"
"979";2019-12-07 12:41:01.826;7.9408092;18;67717;40;7.9408092;-17.265707;"[1.9487944 1.9487944 1.9487944 1.9487944 2.7139025 2.7139025 2.7139025
 3.7468204 3.7468204 3.7468204 3.7468204 3.7468204 5.303314  5.303314
 6.090513  7.9408092 7.9408092 7.9408092 7.9408092 7.9408092]";4926938343456901120;5;50;2.1954346;1357959.5;2;17;1.0042;-27.584309;1;4.1246943;1094;1;4;-10.2246770858765;-15.2535743713379;0.0894000008702278;0.0804999992251396;0.046849999576807;0.226750001311302;0.0930999964475632;0.0373999997973442;102.625112282048;12.2078827906573;"1.9487944";"1.9487944";"1.9487944";"1.9487944";"2.7139025";"2.7139025";"2.7139025";"3.7468204";"3.7468204";"3.7468204";"3.7468204";"3.7468204";"5.303314";"5.303314";"6.090513";"7.9408092";"7.9408092";"7.9408092";"7.9408092";"7.9408092"
"980";2019-12-07 12:41:01.805;2.2025452;11;67710;40;2.2025452;-18.411764;"[1.1953773 1.1953773 1.1953773 1.1953773 1.1953773 1.1953773 1.1953773
 1.1953773 1.1953773 1.1953773 1.1953773 1.1953773 1.1953773 1.1953773
 1.1953773 1.1953773 2.2025452 2.2025452 2.2025452 2.2025452]";4926938343456901120;5;50;0.51078904;1357812.8;2;5;0.82029724;-27.583927;1;1.2221355;1094;6;4;-9.96565532684326;-13.8294830322266;0.0939500033855438;0.0844499990344048;0.0571999996900558;0.178700000047684;0.0956500023603439;0.0461000017821789;102.625245290294;12.2065615602117;"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"1.1953773";"2.2025452";"2.2025452";"2.2025452";"2.2025452"
"981";2019-12-07 12:41:01.804;4.3156137;11;67709;40;4.3156137;-18.359097;"[1.0664062 1.0664062 1.0664062 1.0664062 1.0664062 1.0664062 1.0664062
 1.0664062 2.6718054 2.6718054 2.6718054 2.6718054 2.6718054 2.6718054
 2.6718054 2.6718054 2.6718054 4.3156137 4.3156137 4.3156137]";4926938343456901120;5;50;1.1657743;1357802.8;2;7;0.82029724;-27.583872;1;2.0050113;1094;4;4;-9.92051315307617;-13.9303245544434;0.0925500020384789;0.0846000015735626;0.0542499981820583;0.186499997973442;0.0902500003576279;0.0419000014662743;102.625253957666;12.2064720453898;"1.0664062";"1.0664062";"1.0664062";"1.0664062";"1.0664062";"1.0664062";"1.0664062";"1.0664062";"2.6718054";"2.6718054";"2.6718054";"2.6718054";"2.6718054";"2.6718054";"2.6718054";"2.6718054";"2.6718054";"4.3156137";"4.3156137";"4.3156137"
"982";2019-12-07 12:41:01.819;7.4455242;12;67715;40;7.4455242;-17.725447;"[1.108221  1.108221  1.108221  1.108221  2.2983685 2.2983685 3.4883013
 3.4883013 3.4883013 3.4883013 3.4883013 3.4883013 3.4883013 3.6932364
 3.6932364 5.89719   5.89719   7.445524  7.445524  7.445524 ]";4926938343456901120;5;50;2.0609615;1357916.1;2;9;0.56996346;-27.584196;1;3.311646;1094;3;4;-10.2580766677856;-14.9129257202148;0.092399999499321;0.0841500014066696;0.0555500015616417;0.187299996614456;0.101750001311302;0.0452499985694885;102.625151719072;12.2074924391272;"1.108221";"1.108221";"1.108221";"1.108221";"2.2983685";"2.2983685";"3.4883013";"3.4883013";"3.4883013";"3.4883013";"3.4883013";"3.4883013";"3.4883013";"3.6932364";"3.6932364";"5.89719";"5.89719";"7.445524";"7.445524";"7.445524"
"983";2019-12-07 12:41:01.818;3.6932364;11;67714;40;3.6932364;-17.725447;"[1.2835331 1.2835331 1.2835331 1.2835331 1.2835331 1.2835331 1.2835331
 1.2835331 1.2835331 1.2835331 1.2835331 1.2835331 3.4883013 3.4883013
 3.4883013 3.4883013 3.4883013 3.6932364 3.6932364 3.6932364]";4926938343456901120;5;50;1.2292517;1357905.1;2;8;0.54263306;-27.584143;1;1.758325;1094;3;4;-10.4522142410278;-14.8000907897949;0.0918499976396561;0.0826999992132187;0.0555000007152557;0.179199993610382;0.100050002336502;0.0467500016093254;102.625161318202;12.2073932897789;"1.2835331";"1.2835331";"1.2835331";"1.2835331";"1.2835331";"1.2835331";"1.2835331";"1.2835331";"1.2835331";"1.2835331";"1.2835331";"1.2835331";"3.4883013";"3.4883013";"3.4883013";"3.4883013";"3.4883013";"3.6932364";"3.6932364";"3.6932364"
"984";2019-12-07 12:41:01.791;13.524911;12;67705;40;13.524911;0;"[ 6.6910152  6.6910152  6.6910152  6.6910152  6.6910152  7.466735
  9.504067   9.504067   9.504067   9.504067  10.763946  10.763946
 10.763946  11.745445  11.745445  11.745445  12.722714  12.722714
 13.524911  13.524911 ]";4926938343456901120;5;50;2.4348953;1357715.6;2;12;5.8157825;-27.58367;1;9.6264124;1094;0;2;-8.40878295898438;-14.7219219207764;0.0861999988555908;0.0777499973773956;0.0410499982535839;0.268150001764297;0.0817499980330467;0.0270499996840954;102.625335836107;12.2056886170288;"6.6910152";"6.6910152";"6.6910152";"6.6910152";"6.6910152";"7.466735";"9.504067";"9.504067";"9.504067";"9.504067";"10.763946";"10.763946";"10.763946";"11.745445";"11.745445";"11.745445";"12.722714";"12.722714";"13.524911";"13.524911"
"985";2019-12-07 12:41:01.789;13.524911;12;67704;40;13.524911;0;"[ 6.506584   6.506584   6.506584   7.466735   7.466735   9.291551
 10.0330925 10.0330925 10.0330925 10.0330925 10.0330925 11.745445
 11.745445  11.745445  11.745445  13.233625  13.233625  13.233625
 13.524911  13.524911 ]";4926938343456901120;5;50;2.4025228;1357702.1;2;12;6.3312683;-27.583618;1;10.130747;1094;0;2;-6.99316215515137;-11.9449062347412;0.0872500017285347;0.0775000005960464;0.043699998408556;0.259999990463257;0.0821999981999397;0.0254999995231628;102.625348399943;12.2055671911066;"6.506584";"6.506584";"6.506584";"7.466735";"7.466735";"9.291551";"10.0330925";"10.0330925";"10.0330925";"10.0330925";"10.0330925";"11.745445";"11.745445";"11.745445";"11.745445";"13.233625";"13.233625";"13.233625";"13.524911";"13.524911"
"986";2019-12-07 12:41:01.796;10.172061;15;67707;40;10.172061;-18.982334;"[ 1.2217731  1.2217731  1.2217731  3.5086823  3.5086823  3.5086823
  3.9357548  4.912737   4.912737   6.3809757  6.3809757  6.3809757
  7.2436323  7.2436323  7.2436323  7.7803993  8.732696   8.732696
 10.172061  10.172061 ]";4926938343456901120;5;50;2.7240725;1357750.8;2;13;0.68694687;-27.583771;1;5.4555621;1094;2;4;-9.75633525848389;-13.6336011886597;0.0880500003695488;0.0781999975442886;0.045099999755621;0.220650002360344;0.0817499980330467;0.0324500016868114;102.625303072323;12.2060050680365;"1.2217731";"1.2217731";"1.2217731";"3.5086823";"3.5086823";"3.5086823";"3.9357548";"4.912737";"4.912737";"6.3809757";"6.3809757";"6.3809757";"7.2436323";"7.2436323";"7.2436323";"7.7803993";"8.732696";"8.732696";"10.172061";"10.172061"
"987";2019-12-07 12:41:01.795;11.306681;16;67706;40;11.306681;-19.253538;"[ 0.68694687  3.38686     3.9357548   3.9357548   4.912737    6.3809757
  6.3809757   6.3809757   6.3809757   7.2436323   7.2436323   7.2436323
  7.2436323   9.504067    9.504067    9.504067   10.172061   11.306681
 11.306681   11.306681  ]";4926938343456901120;5;50;2.8443382;1357743.4;2;15;0.68694687;-27.583717;1;6.8328633;1094;1;4;-9.02578926086426;-13.8215351104736;0.087849996984005;0.0778499990701675;0.0439999997615814;0.220699995756149;0.0817499980330467;0.031649999320507;102.62530914089;12.2059380065663;"0.68694687";"3.38686";"3.9357548";"3.9357548";"4.912737";"6.3809757";"6.3809757";"6.3809757";"6.3809757";"7.2436323";"7.2436323";"7.2436323";"7.2436323";"9.504067";"9.504067";"9.504067";"10.172061";"11.306681";"11.306681";"11.306681"
"988";2019-12-07 12:41:01.786;13.233625;12;67703;40;13.233625;0;"[ 6.3312683  9.291551   9.291551   9.540372   9.540372  11.303814
 11.303814  11.303814  11.303814  11.303814  12.179863  12.179863
 12.179863  13.233625  13.233625  13.233625  13.233625  13.233625
 13.233625  13.233625 ]";4926938343456901120;5;50;1.8738303;1357675.5;2;12;6.3312683;-27.583551;1;11.177411;1094;0;1;-8.38312149047852;-13.2262620925903;0.0908999964594841;0.0855500027537346;0.0505499988794327;0.191149994730949;0.0727000012993813;0.0230999998748302;102.625373477025;12.2053275702741;"6.3312683";"9.291551";"9.291551";"9.540372";"9.540372";"11.303814";"11.303814";"11.303814";"11.303814";"11.303814";"12.179863";"12.179863";"12.179863";"13.233625";"13.233625";"13.233625";"13.233625";"13.233625";"13.233625";"13.233625"
"989";2019-12-07 12:41:01.782;13.237277;23;67702;40;13.237277;-20.092896;"[ 6.7899446  6.7899446 11.303814  11.303814  11.303814  11.303814
 11.303814  11.303814  12.696201  12.696201  12.696201  12.696201
 12.696201  12.696201  12.696201  13.237277  13.237277  13.237277
 13.237277  13.237277 ]";4926938343456901120;5;50;1.8276089;1357647.1;2;9;6.7899446;-27.583498;1;11.558072;1094;14;1;-8.38312149047852;-13.2262620925903;0.0908999964594841;0.0855500027537346;0.0505499988794327;0.191149994730949;0.0727000012993813;0.0230999998748302;102.62539654737;12.2050723765934;"6.7899446";"6.7899446";"11.303814";"11.303814";"11.303814";"11.303814";"11.303814";"11.303814";"12.696201";"12.696201";"12.696201";"12.696201";"12.696201";"12.696201";"12.696201";"13.237277";"13.237277";"13.237277";"13.237277";"13.237277"
"990";2019-12-07 12:41:01.769;10.213223;15;67697;40;10.213223;-19.958908;"[ 3.0832024  3.0832024  3.0832024  3.0832024  3.979312   3.979312
  3.979312   3.979312   3.979312   6.9890203  6.9890203  6.9890203
  8.051602   8.051602   8.051602   8.051602  10.2132225 10.2132225
 10.2132225 10.2132225]";4926938343456901120;5;50;2.7420399;1357559.1;2;13;2.2300949;-27.583241;1;5.8053856;1094;2;4;-9.83128452301025;-15.1626062393188;0.0867500007152557;0.0762500017881393;0.0445500016212463;0.21170000731945;0.0818499997258186;0.0315500013530254;102.625479998909;12.2042806214488;"3.0832024";"3.0832024";"3.0832024";"3.0832024";"3.979312";"3.979312";"3.979312";"3.979312";"3.979312";"6.9890203";"6.9890203";"6.9890203";"8.051602";"8.051602";"8.051602";"8.051602";"10.2132225";"10.2132225";"10.2132225";"10.2132225"
"991";2019-12-07 12:41:01.766;10.213223;21;67696;40;10.213223;-18.054478;"[ 2.3835983  2.3835983  2.3835983  3.3418837  3.3418837  3.3418837
  3.4558277  5.264145   6.3669176  6.3669176  6.3669176  6.9890203
  6.9890203  6.9890203  8.098159   8.098159   8.098159   8.975819
 10.2132225 10.2132225]";4926938343456901120;5;50;2.643846;1357537;2;20;1.4242649;-27.583179;1;5.7964602;1094;1;1;-8.62662315368652;-14.5880918502808;0.0892999991774559;0.0808999985456467;0.0456500016152859;0.248799994587898;0.0916000008583069;0.0328000001609325;102.625500615329;12.2040825068368;"2.3835983";"2.3835983";"2.3835983";"3.3418837";"3.3418837";"3.3418837";"3.4558277";"5.264145";"6.3669176";"6.3669176";"6.3669176";"6.9890203";"6.9890203";"6.9890203";"8.098159";"8.098159";"8.098159";"8.975819";"10.2132225";"10.2132225"
"992";2019-12-07 12:41:01.774;11.295348;14;67699;40;11.295348;-20.245159;"[ 1.653038   1.653038   4.32024    4.32024    4.32024    4.32024
  4.32024    4.32024    5.284606   5.284606   7.5026093  7.5026093
  8.242296   8.242296   9.0336075  9.0336075  9.0336075  9.0336075
 11.295348  11.295348 ]";4926938343456901120;5;50;2.8708353;1357596.4;2;10;1.653038;-27.58334;1;6.3746271;1094;4;1;-7.53706979751587;-14.1406688690186;0.0872500017285347;0.0790999978780746;0.0453500002622604;0.246649995446205;0.0819000005722046;0.0296500008553267;102.625444875889;12.2046159112087;"1.653038";"1.653038";"4.32024";"4.32024";"4.32024";"4.32024";"4.32024";"4.32024";"5.284606";"5.284606";"7.5026093";"7.5026093";"8.242296";"8.242296";"9.0336075";"9.0336075";"9.0336075";"9.0336075";"11.295348";"11.295348"
"993";2019-12-07 12:41:01.772;11.295348;15;67698;40;11.295348;-20.113293;"[ 2.248417  2.248417  2.248417  3.979312  3.979312  3.979312  3.979312
  3.979312  3.979312  3.979312  4.32024   4.32024   5.284606  5.284606
  8.051602  8.051602  8.242296  8.242296 11.295348 11.295348]";4926938343456901120;5;50;2.7063665;1357581.9;2;11;2.2300949;-27.583288;1;5.1761932;1094;4;4;-10.1531648635864;-15.7895069122314;0.086499996483326;0.0755499973893166;0.0435499995946884;0.20804999768734;0.0807000026106834;0.0310500003397465;102.625457968834;12.2044850701314;"2.248417";"2.248417";"2.248417";"3.979312";"3.979312";"3.979312";"3.979312";"3.979312";"3.979312";"3.979312";"4.32024";"4.32024";"5.284606";"5.284606";"8.051602";"8.051602";"8.242296";"8.242296";"11.295348";"11.295348"
"994";2019-12-07 12:41:01.76;8.5330048;14;67694;40;8.5330048;-18.075243;"[2.4459667 2.4459667 2.4459667 2.9448252 2.9448252 2.9448252 2.9448252
 4.1711693 4.1711693 5.1344223 5.1344223 5.1344223 5.8778143 5.8778143
 6.820261  6.820261  7.8828764 7.8828764 8.533005  8.533005 ]";4926938343456901120;5;50;2.1837199;1357496.9;2;11;1.5310364;-27.583075;1;4.8121152;1094;3;5;-7.27168846130371;-13.0346918106079;0.0913999974727631;0.088749997317791;0.0471000000834465;0.267599999904633;0.105599999427795;0.0355999991297722;102.625537067426;12.2037209880283;"2.4459667";"2.4459667";"2.4459667";"2.9448252";"2.9448252";"2.9448252";"2.9448252";"4.1711693";"4.1711693";"5.1344223";"5.1344223";"5.1344223";"5.8778143";"5.8778143";"6.820261";"6.820261";"7.8828764";"7.8828764";"8.533005";"8.533005"
"995";2019-12-07 12:41:01.759;8.5330048;14;67693;40;8.5330048;-18.059834;"[2.4459667 2.4459667 2.4459667 5.1344223 5.1344223 5.1344223 5.9783287
 5.9783287 5.9783287 5.9783287 5.9783287 7.2171135 7.2171135 7.2171135
 7.2171135 7.2171135 7.8828764 7.8828764 8.533005  8.533005 ]";4926938343456901120;5;50;1.9691544;1357484.4;2;12;1.5310364;-27.583015;1;5.7156458;1094;2;5;-7.27168846130371;-13.0346918106079;0.0913999974727631;0.088749997317791;0.0471000000834465;0.267599999904633;0.105599999427795;0.0355999991297722;102.62554855869;12.2036088230302;"2.4459667";"2.4459667";"2.4459667";"5.1344223";"5.1344223";"5.1344223";"5.9783287";"5.9783287";"5.9783287";"5.9783287";"5.9783287";"7.2171135";"7.2171135";"7.2171135";"7.2171135";"7.2171135";"7.8828764";"7.8828764";"8.533005";"8.533005"
"996";2019-12-07 12:41:01.765;8.9758186;18;67695;40;8.9758186;-18.064861;"[2.3835983 2.3835983 2.3835983 3.1543198 3.1543198 3.1543198 3.1543198
 4.1711693 4.1711693 4.1711693 5.264145  6.3669176 6.3669176 6.868907
 6.868907  6.868907  6.868907  8.098159  8.975819  8.975819 ]";4926938343456901120;5;50;2.318079;1357528.5;2;16;1.4242649;-27.58313;1;4.840209;1094;2;1;-8.62662315368652;-14.5880918502808;0.0892999991774559;0.0808999985456467;0.0456500016152859;0.248799994587898;0.0916000008583069;0.0328000001609325;102.625507799007;12.2040058471072;"2.3835983";"2.3835983";"2.3835983";"3.1543198";"3.1543198";"3.1543198";"3.1543198";"4.1711693";"4.1711693";"4.1711693";"5.264145";"6.3669176";"6.3669176";"6.868907";"6.868907";"6.868907";"6.868907";"8.098159";"8.975819";"8.975819"
